PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, I=0.0, L=1.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=True, d=10, eps=1e-08, maxIter=90, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='no_precond')

###### no preconditioning (PIVMGS) ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"     "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho 0 pivot 6 dot 0.6992790584701314
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.7608848169210767e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -1.1212852238408344e-06
# TT-PIVMGS:    ortho max err 1.388782466323242e-07 , max. rank: 18
# TT-PIVMGS:    ortho 1 pivot 3 dot 1.388782466323242e-07
# TT-PIVMGS:    ortho 1 pivot 2 dot -1.0733582587497958e-07
# TT-PIVMGS:    ortho max err 8.005804458710748e-09 , max. rank: 18
8 0.0009175258694053178 0.0009175258693371398 18 18 15
# TT-PIVMGS:    ortho 0 pivot 8 dot 0.8392551703351938
# TT-PIVMGS:    ortho 0 pivot 7 dot 0.7018201340444438
# TT-PIVMGS:    ortho 0 pivot 5 dot -2.0517000575842603e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -1.2236913256649662e-06
# TT-PIVMGS:    ortho max err 1.9301422815652496e-07 , max. rank: 20
# TT-PIVMGS:    ortho 1 pivot 3 dot -1.9301422815652496e-07
# TT-PIVMGS:    ortho max err 7.799111942461551e-08 , max. rank: 20
9 0.0005732876746334939 0.0005732876730822489 20 20 16
# TT-PIVMGS:    ortho 0 pivot 9 dot 0.8364201383766535
# TT-PIVMGS:    ortho 0 pivot 8 dot 0.7034207277854045
# TT-PIVMGS:    ortho 0 pivot 6 dot -2.2966576668174282e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -1.3669307380101414e-06
# TT-PIVMGS:    ortho max err 2.939623795607596e-07 , max. rank: 22
# TT-PIVMGS:    ortho 1 pivot 4 dot -2.939623795607596e-07
# TT-PIVMGS:    ortho max err 1.2329865208281264e-07 , max. rank: 22
10 0.00037044676670757636 0.0003704467663901433 22 22 18
# TT-PIVMGS:    ortho 0 pivot 10 dot 0.8342712691395574
# TT-PIVMGS:    ortho 0 pivot 9 dot 0.7043952547684014
# TT-PIVMGS:    ortho 0 pivot 7 dot -2.4672537350268336e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -1.5480152720688534e-06
# TT-PIVMGS:    ortho max err 4.1024960215334944e-07 , max. rank: 24
# TT-PIVMGS:    ortho 1 pivot 4 dot -4.1024960215334944e-07
# TT-PIVMGS:    ortho 1 pivot 5 dot -3.7871861047330743e-07
# TT-PIVMGS:    ortho 1 pivot 6 dot -3.1027642962387636e-07
# TT-PIVMGS:    ortho max err 2.457093088977045e-07 , max. rank: 24
11 0.0002459589240807318 0.00024595892379550516 24 24 20
# TT-PIVMGS:    ortho 0 pivot 11 dot 0.8324825055099377
# TT-PIVMGS:    ortho 0 pivot 10 dot 0.7050468954963194
# TT-PIVMGS:    ortho 0 pivot 8 dot -2.54045209342052e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -1.7541120398145704e-06
# TT-PIVMGS:    ortho max err 6.561667650808317e-07 , max. rank: 26
# TT-PIVMGS:    ortho 1 pivot 7 dot -6.561667650808317e-07
# TT-PIVMGS:    ortho 1 pivot 5 dot -5.031240693656805e-07
# TT-PIVMGS:    ortho 1 pivot 4 dot -4.1472976341290664e-07
# TT-PIVMGS:    ortho 1 pivot 6 dot -4.1053159482475066e-07
# TT-PIVMGS:    ortho max err 1.377104975443591e-07 , max. rank: 26
12 0.0001670588349693946 0.00016705883571001035 26 26 20
# TT-PIVMGS:    ortho 0 pivot 12 dot 0.8309261215530219
# TT-PIVMGS:    ortho 0 pivot 11 dot 0.7054977361188365
# TT-PIVMGS:    ortho 0 pivot 9 dot -2.5142637554613836e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.9702034637358867e-06
# TT-PIVMGS:    ortho max err 1.077546751705044e-06 , max. rank: 28
# TT-PIVMGS:    ortho 1 pivot 8 dot -1.077546751705044e-06
# TT-PIVMGS:    ortho 1 pivot 6 dot -8.315167297576892e-07
# TT-PIVMGS:    ortho max err 3.989869375903331e-07 , max. rank: 28
13 0.00011573160040351232 0.00011573161636204694 28 28 22
# TT-PIVMGS:    ortho 0 pivot 13 dot 0.8295126741416945
# TT-PIVMGS:    ortho 0 pivot 12 dot 0.7057200564211352
# TT-PIVMGS:    ortho 0 pivot 10 dot -2.40838749012047e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -2.1856557996247084e-06
# TT-PIVMGS:    ortho max err 1.5425407342319064e-06 , max. rank: 30
# TT-PIVMGS:    ortho 1 pivot 9 dot -1.5425407342319064e-06
# TT-PIVMGS:    ortho 1 pivot 7 dot -1.2281198434917207e-06
# TT-PIVMGS:    ortho 1 pivot 5 dot -8.556634312352051e-07
# TT-PIVMGS:    ortho max err 7.136030086064317e-07 , max. rank: 30
14 8.161373724550283e-05 8.161375542023211e-05 30 30 24
# TT-PIVMGS:    ortho 0 pivot 14 dot 0.8282007187631001
# TT-PIVMGS:    ortho 0 pivot 13 dot 0.7058121580013985
# TT-PIVMGS:    ortho max err 2.3929827561094963e-06 , max. rank: 32
# TT-PIVMGS:    ortho 1 pivot 12 dot -2.3929827561094963e-06
# TT-PIVMGS:    ortho 1 pivot 11 dot -2.247790719397437e-06
# TT-PIVMGS:    ortho 1 pivot 10 dot -2.01999954183886e-06
# TT-PIVMGS:    ortho 1 pivot 8 dot -1.6517723333002617e-06
# TT-PIVMGS:    ortho max err 8.652523397927915e-07 , max. rank: 32
15 5.851275280770051e-05 5.85136377955217e-05 32 32 24
# TT-PIVMGS:    ortho 0 pivot 15 dot 0.8270379969768678
# TT-PIVMGS:    ortho 0 pivot 14 dot 0.7058730929917116
# TT-PIVMGS:    ortho max err 2.587365649141249e-06 , max. rank: 34
# TT-PIVMGS:    ortho 1 pivot 13 dot -2.587365649141249e-06
# TT-PIVMGS:    ortho 1 pivot 11 dot -2.4813617232177093e-06
# TT-PIVMGS:    ortho 1 pivot 9 dot -2.0545707818082426e-06
# TT-PIVMGS:    ortho 1 pivot 12 dot -2.0532654524544128e-06
# TT-PIVMGS:    ortho 1 pivot 7 dot -1.7513728206224955e-06
# TT-PIVMGS:    ortho max err 1.1700520073298568e-06 , max. rank: 34
16 4.260475278506149e-05 4.260344373365643e-05 34 34 26
# TT-PIVMGS:    ortho 0 pivot 16 dot 0.8261079238186528
# TT-PIVMGS:    ortho 0 pivot 15 dot 0.7059719590980923
# TT-PIVMGS:    ortho max err 2.902643781290369e-06 , max. rank: 36
# TT-PIVMGS:    ortho 1 pivot 12 dot -2.902643781290369e-06
# TT-PIVMGS:    ortho 1 pivot 14 dot -2.7702663527168214e-06
# TT-PIVMGS:    ortho 1 pivot 10 dot -2.394116078659669e-06
# TT-PIVMGS:    ortho max err 1.8410145221307156e-06 , max. rank: 36
17 3.146626719261218e-05 3.146631432539049e-05 36 36 28
# TT-PIVMGS:    ortho 0 pivot 17 dot 0.8254272210401067
# TT-PIVMGS:    ortho 0 pivot 16 dot 0.706117651128646
# TT-PIVMGS:    ortho max err 3.4404672345422424e-06 , max. rank: 38
# TT-PIVMGS:    ortho 1 pivot 14 dot -3.4404672345422424e-06
# TT-PIVMGS:    ortho 1 pivot 13 dot -3.282228738944737e-06
# TT-PIVMGS:    ortho 1 pivot 15 dot -2.950847540490742e-06
# TT-PIVMGS:    ortho max err 2.641471376258614e-06 , max. rank: 38
18 2.3536112933034455e-05 2.3536116359792413e-05 38 38 30
# TT-PIVMGS:    ortho 0 pivot 18 dot 0.824894668505544
# TT-PIVMGS:    ortho 0 pivot 17 dot 0.7062746894186217
# TT-PIVMGS:    ortho max err 6.386522130712516e-06 , max. rank: 40
# TT-PIVMGS:    ortho 1 pivot 10 dot -6.386522130712516e-06
# TT-PIVMGS:    ortho 1 pivot 12 dot -5.382431984188394e-06
# TT-PIVMGS:    ortho max err 3.854242391151822e-06 , max. rank: 40
19 1.7800503722608878e-05 1.780064679489485e-05 40 40 30
# TT-PIVMGS:    ortho 0 pivot 19 dot 0.8243748905207116
# TT-PIVMGS:    ortho 0 pivot 18 dot 0.706402962934555
# TT-PIVMGS:    ortho 0 pivot 15 dot -1.0609257797918395e-05
# TT-PIVMGS:    ortho max err 6.482513972616566e-06 , max. rank: 42
# TT-PIVMGS:    ortho 1 pivot 17 dot -6.482513972616566e-06
# TT-PIVMGS:    ortho 1 pivot 13 dot -6.425565105570635e-06
# TT-PIVMGS:    ortho max err 3.0511951391496393e-06 , max. rank: 42
20 1.3595559160066403e-05 1.3595460417224167e-05 42 42 32
# TT-PIVMGS:    ortho 0 pivot 20 dot 0.8238436768670685
# TT-PIVMGS:    ortho 0 pivot 19 dot 0.7064893885048203
# TT-PIVMGS:    ortho max err 4.540537020202105e-06 , max. rank: 43
21 1.047782826436929e-05 1.0478430540233224e-05 41 43 34
# TT-PIVMGS:    ortho 0 pivot 21 dot 0.8233885987292296
# TT-PIVMGS:    ortho 0 pivot 20 dot 0.7065396313531549
# TT-PIVMGS:    ortho max err 9.368852166877044e-06 , max. rank: 44
# TT-PIVMGS:    ortho 1 pivot 17 dot -9.368852166877044e-06
# TT-PIVMGS:    ortho max err 7.459603490581751e-06 , max. rank: 44
22 8.142553546922913e-06 8.141635309105136e-06 42 44 34
# TT-PIVMGS:    ortho 0 pivot 22 dot 0.8230322021469778
# TT-PIVMGS:    ortho 0 pivot 21 dot 0.70656802687404
# TT-PIVMGS:    ortho max err 1.1567206790703138e-05 , max. rank: 46
# TT-PIVMGS:    ortho 1 pivot 20 dot -1.1567206790703138e-05
# TT-PIVMGS:    ortho max err 8.837122286554618e-06 , max. rank: 46
23 6.376137594984972e-06 6.376335123341554e-06 44 46 36
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.822677261951706
# TT-PIVMGS:    ortho 0 pivot 22 dot 0.7066103983537987
# TT-PIVMGS:    ortho max err 1.7277365800939023e-05 , max. rank: 46
# TT-PIVMGS:    ortho 1 pivot 17 dot -1.7277365800939023e-05
# TT-PIVMGS:    ortho max err 6.762541351071176e-06 , max. rank: 46
24 5.028168665919805e-06 5.028109045829599e-06 44 46 38
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.8223075109515701
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.7066850563986097
# TT-PIVMGS:    ortho max err 1.672908167367048e-05 , max. rank: 48
25 3.9915824587933935e-06 3.991795128490004e-06 46 48 38
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.822029729467667
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.7067536235678886
# TT-PIVMGS:    ortho max err 2.726708938519248e-05 , max. rank: 48
# TT-PIVMGS:    ortho 1 pivot 21 dot -2.726708938519248e-05
# TT-PIVMGS:    ortho max err 1.413348154371153e-05 , max. rank: 48
26 3.1883666600141603e-06 3.1881122995749103e-06 46 48 40
# TT-PIVMGS:    ortho 0 pivot 26 dot 0.8218410230392734
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.7068098759381477
# TT-PIVMGS:    ortho max err 1.943964771317086e-05 , max. rank: 48
27 2.5610899486527014e-06 2.561357565767546e-06 48 48 42
# TT-PIVMGS:    ortho 0 pivot 27 dot 0.8216805216069967
# TT-PIVMGS:    ortho 0 pivot 26 dot 0.7068666609550813
# TT-PIVMGS:    ortho max err 2.509069948320071e-05 , max. rank: 50
28 2.067539516182483e-06 2.067168629674271e-06 47 50 42
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.8215731016116803
# TT-PIVMGS:    ortho 0 pivot 27 dot 0.7068610230866608
# TT-PIVMGS:    ortho max err 3.528183610718768e-05 , max. rank: 52
29 1.676430093788031e-06 1.676585843023761e-06 48 52 43
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.8214636739226127
# TT-PIVMGS:    ortho 0 pivot 28 dot 0.7068532166001492
# TT-PIVMGS:    ortho max err 4.809305205525933e-05 , max. rank: 53
30 1.3645368250391502e-06 1.364754288596289e-06 49 53 43
# TT-PIVMGS:    ortho 0 pivot 30 dot 0.8213622714144639
# TT-PIVMGS:    ortho 0 pivot 29 dot 0.7068580942114475
# TT-PIVMGS:    ortho max err 6.135095590980352e-05 , max. rank: 53
31 1.1144370474665048e-06 1.114619744718818e-06 49 53 42
# TT-PIVMGS:    ortho 0 pivot 31 dot 0.82126146382295
# TT-PIVMGS:    ortho 0 pivot 30 dot 0.7068893769028337
# TT-PIVMGS:    ortho max err 7.505850760778938e-05 , max. rank: 56
32 9.129277726047674e-07 9.125167133513231e-07 48 56 42
# TT-PIVMGS:    ortho 0 pivot 32 dot 0.8211636400814228
# TT-PIVMGS:    ortho 0 pivot 31 dot 0.7069180254092868
# TT-PIVMGS:    ortho max err 9.081715623708228e-05 , max. rank: 54
33 7.498962289104706e-07 7.501046715091813e-07 52 54 43
# TT-PIVMGS:    ortho 0 pivot 33 dot 0.8210706769845368
# TT-PIVMGS:    ortho 0 pivot 32 dot 0.706933913939493
# TT-PIVMGS:    ortho max err 0.00010669381022220328 , max. rank: 57
34 6.17517285154796e-07 6.174866605296314e-07 47 57 42
# TT-PIVMGS:    ortho 0 pivot 34 dot 0.8209856298572753
# TT-PIVMGS:    ortho 0 pivot 33 dot 0.7069442500421563
# TT-PIVMGS:    ortho max err 0.00012294628022306575 , max. rank: 56
35 5.096785544474535e-07 5.097742349433382e-07 54 56 42
# TT-PIVMGS:    ortho 0 pivot 35 dot 0.8209134149995815
# TT-PIVMGS:    ortho 0 pivot 34 dot 0.7069561349705498
# TT-PIVMGS:    ortho max err 0.00013932520071540874 , max. rank: 60
36 4.215654558836796e-07 4.216482803657806e-07 50 60 42
# TT-PIVMGS:    ortho 0 pivot 36 dot 0.820869398599928
# TT-PIVMGS:    ortho 0 pivot 35 dot 0.7069798078792124
# TT-PIVMGS:    ortho max err 0.00015618494123733132 , max. rank: 60
37 3.4935248701885443e-07 3.493640691812137e-07 54 60 42
# TT-PIVMGS:    ortho 0 pivot 37 dot 0.8208707283825113
# TT-PIVMGS:    ortho 0 pivot 36 dot 0.70701526351971
# TT-PIVMGS:    ortho max err 0.0001727427311138379 , max. rank: 61
38 2.8997861236804757e-07 2.896565428237576e-07 54 61 42
# TT-PIVMGS:    ortho 0 pivot 38 dot 0.8209060922373652
# TT-PIVMGS:    ortho 0 pivot 37 dot 0.7070424577768399
# TT-PIVMGS:    ortho max err 0.00018903983714793453 , max. rank: 64
39 2.409975614893269e-07 2.4113827692022045e-07 53 64 41
# TT-PIVMGS:    ortho 0 pivot 39 dot 0.8209405495763258
# TT-PIVMGS:    ortho 0 pivot 38 dot 0.7070473984535612
# TT-PIVMGS:    ortho max err 0.00020619511963112895 , max. rank: 64
40 2.004692559413765e-07 2.0038224064747008e-07 56 64 41
# TT-PIVMGS:    ortho 0 pivot 40 dot 0.8209416410498911
# TT-PIVMGS:    ortho 0 pivot 39 dot 0.7070375194385379
# TT-PIVMGS:    ortho max err 0.00022425571281518147 , max. rank: 67
41 1.668630870956551e-07 1.6679443832096093e-07 56 67 40
# TT-PIVMGS:    ortho 0 pivot 41 dot 0.8209045239444657
# TT-PIVMGS:    ortho 0 pivot 40 dot 0.7070234046688441
# TT-PIVMGS:    ortho max err 0.00024358295357432107 , max. rank: 65
42 1.389642782435671e-07 1.3873026442785522e-07 58 65 39
# TT-PIVMGS:    ortho 0 pivot 42 dot 0.8208474072504044
# TT-PIVMGS:    ortho 0 pivot 41 dot 0.7070222431022768
# TT-PIVMGS:    ortho max err 0.00026277310895484254 , max. rank: 69
43 1.1579251660206266e-07 1.1543627413303823e-07 58 69 39
# TT-PIVMGS:    ortho 0 pivot 43 dot 0.8207989170577519
# TT-PIVMGS:    ortho 0 pivot 42 dot 0.707027016371122
# TT-PIVMGS:    ortho max err 0.00028214226002830356 , max. rank: 68
44 9.654118293002607e-08 9.593055961806112e-08 61 68 37
# TT-PIVMGS:    ortho 0 pivot 44 dot 0.8207639738481108
# TT-PIVMGS:    ortho 0 pivot 43 dot 0.7070471132542736
# TT-PIVMGS:    ortho max err 0.0003001586926931997 , max. rank: 73
45 8.054038827871874e-08 8.062116304838281e-08 60 73 37
# TT-PIVMGS:    ortho 0 pivot 45 dot 0.8207319401041674
# TT-PIVMGS:    ortho 0 pivot 44 dot 0.7070491077984481
# TT-PIVMGS:    ortho max err 0.00031999584510564866 , max. rank: 71
46 6.723452344184351e-08 6.719816127440416e-08 63 71 35
# TT-PIVMGS:    ortho 0 pivot 46 dot 0.8206937104150892
# TT-PIVMGS:    ortho 0 pivot 45 dot 0.707046387948512
# TT-PIVMGS:    ortho max err 0.00034400456174805104 , max. rank: 74
47 5.6164123775149267e-08 5.639529825315926e-08 62 74 35
# TT-PIVMGS:    ortho 0 pivot 47 dot 0.8206357018002335
# TT-PIVMGS:    ortho 0 pivot 46 dot 0.7070332919685965
# TT-PIVMGS:    ortho max err 0.0003609566321992417 , max. rank: 74
48 4.695061844149319e-08 4.72431873647727e-08 66 74 33
# TT-PIVMGS:    ortho 0 pivot 48 dot 0.8205823113368658
# TT-PIVMGS:    ortho 0 pivot 47 dot 0.7070418327189757
# TT-PIVMGS:    ortho max err 0.0004053111330865811 , max. rank: 78
49 3.927965648409196e-08 4.0014928175316274e-08 64 78 33
# TT-PIVMGS:    ortho 0 pivot 49 dot 0.8205185227343827
# TT-PIVMGS:    ortho 0 pivot 48 dot 0.7070561991665627
# TT-PIVMGS:    ortho max err 0.0004536787955080844 , max. rank: 78
50 3.2890658995604124e-08 3.377035751692262e-08 68 78 33
# TT-PIVMGS:    ortho 0 pivot 50 dot 0.8204423281575759
# TT-PIVMGS:    ortho 0 pivot 49 dot 0.707051668712869
# TT-PIVMGS:    ortho max err 0.0005305906520717121 , max. rank: 81
51 2.756777205939982e-08 2.8846874089444326e-08 66 81 34
# TT-PIVMGS:    ortho 0 pivot 51 dot 0.8203528853758786
# TT-PIVMGS:    ortho 0 pivot 50 dot 0.7070393124745312
# TT-PIVMGS:    ortho max err 0.0005927125288225637 , max. rank: 79
52 2.313200513587145e-08 2.4971187483005526e-08 71 79 33
# TT-PIVMGS:    ortho 0 pivot 52 dot 0.8202577524965908
# TT-PIVMGS:    ortho 0 pivot 51 dot 0.7070377245503066
# TT-PIVMGS:    ortho max err 0.0007884476859547821 , max. rank: 82
53 1.9434385242171988e-08 2.195731358205789e-08 69 82 34
# TT-PIVMGS:    ortho 0 pivot 53 dot 0.8201899394728193
# TT-PIVMGS:    ortho 0 pivot 52 dot 0.7070239667618925
# TT-PIVMGS:    ortho max err 0.0008444523376131517 , max. rank: 81
54 1.634983149999415e-08 1.8757996058695205e-08 71 81 32
# TT-PIVMGS:    ortho 0 pivot 54 dot 0.8200739884381687
# TT-PIVMGS:    ortho 0 pivot 53 dot 0.7070494497733167
# TT-PIVMGS:    ortho max err 0.0012017159879449896 , max. rank: 85
55 1.3775309142323806e-08 1.7442081850778535e-08 70 85 31
# TT-PIVMGS:    ortho 0 pivot 55 dot 0.8199881499641726
# TT-PIVMGS:    ortho 0 pivot 54 dot 0.7070086397499438
# TT-PIVMGS:    ortho max err 0.0014657067361847596 , max. rank: 83
56 1.1624667265402008e-08 1.4908602058714782e-08 72 83 30
# TT-PIVMGS:    ortho 0 pivot 56 dot 0.8198301818967664
# TT-PIVMGS:    ortho 0 pivot 55 dot 0.7070252315070599
# TT-PIVMGS:    ortho max err 0.001811815711228409 , max. rank: 87
57 9.827417749900208e-09 1.3678307367659331e-08 70 87 28
# Checked resulting residual norm: 1.37036e-08

INFO: You are running LIKWID in a cpuset with 1 CPUs. Taking given IDs as logical ID in cpuset
[1;34m[likwid-pin] Main PID -> hwthread 58 - OK[0m
