PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, I=0.0, L=1.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=False, d=6, eps=1e-08, maxIter=90, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='no_precond')

###### no preconditioning (PIVMGS) ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"     "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.0704998974599492e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -4.3803189923787445e-07
# TT-PIVMGS:    ortho max err 4.871103520542874e-15 , max. rank: 16
7 0.007039172321180229 0.007039172321159301 16 16 14
# TT-PIVMGS:    ortho 0 pivot 7 dot 0.8326336596580618
# TT-PIVMGS:    ortho 0 pivot 6 dot 0.7015023867620241
# TT-PIVMGS:    ortho 0 pivot 5 dot -3.38551343063917e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -7.811128303525719e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 4.3349334415895835e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 2.1676177792938345e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -1.1036400472956738e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.5014353821964635e-07
# TT-PIVMGS:    ortho max err 8.368306048112117e-15 , max. rank: 18
8 0.0047132553020922474 0.0047132553020893695 18 18 16
# TT-PIVMGS:    ortho 0 pivot 8 dot 0.8293561174735928
# TT-PIVMGS:    ortho 0 pivot 7 dot 0.704864782480427
# TT-PIVMGS:    ortho 0 pivot 6 dot -3.519526778849626e-05
# TT-PIVMGS:    ortho 0 pivot 4 dot -9.172352682185539e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 5.86907103590148e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 3.6518411399401665e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -1.7322506199735077e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 8.439010677301333e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -1.84208591747035e-07
# TT-PIVMGS:    ortho max err 2.643718577388654e-15 , max. rank: 20
9 0.003254256862881488 0.003254256862861643 20 20 16
# TT-PIVMGS:    ortho 0 pivot 9 dot 0.8279485587470928
# TT-PIVMGS:    ortho 0 pivot 8 dot 0.7053720178259495
# TT-PIVMGS:    ortho 0 pivot 7 dot -3.60147796832095e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot -8.249409761304852e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 6.921869767258226e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 5.325605802113803e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.78206326129169e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.621884582303501e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 2.480053823592735e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot -2.2714670290047492e-07
# TT-PIVMGS:    ortho max err 1.0158540675320182e-14 , max. rank: 22
10 0.0023053467548049674 0.0023053467547359927 22 22 18
# TT-PIVMGS:    ortho 0 pivot 10 dot 0.8260646562580684
# TT-PIVMGS:    ortho 0 pivot 9 dot 0.7053356303809335
# TT-PIVMGS:    ortho 0 pivot 8 dot -3.6966136971915836e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 9.481322490272753e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 6.9169385742366e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -6.846282120807207e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 3.0704517054399617e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 6.496815146209145e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 6.358787613628542e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot 3.018008794394497e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot 5.7267487311085316e-08
# TT-PIVMGS:    ortho max err 5.349887199912473e-15 , max. rank: 24
11 0.0016717972323747675 0.001671797232355671 24 24 20
# TT-PIVMGS:    ortho 0 pivot 11 dot 0.8243978297195562
# TT-PIVMGS:    ortho 0 pivot 10 dot 0.7055891638403069
# TT-PIVMGS:    ortho 0 pivot 9 dot -3.734703775291762e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.2063633757660591e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.0323585883929495e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -6.141272673075397e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 4.4778614287090904e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 3.316044642914101e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 2.7334043043720883e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.2949869219869422e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 4.5509730000952917e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot 7.597408644387238e-08
# TT-PIVMGS:    ortho max err 5.828670879282072e-15 , max. rank: 26
12 0.0012391803423661436 0.0012391803425795239 26 26 22
# TT-PIVMGS:    ortho 0 pivot 12 dot 0.8232964954081974
# TT-PIVMGS:    ortho 0 pivot 11 dot 0.7066279112955739
# TT-PIVMGS:    ortho 0 pivot 10 dot -3.762654362122163e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.4274818351620727e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.3808516311278156e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot 7.837357896523737e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 5.42069823363054e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 5.4054058382397435e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -4.928115016527082e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 2.378037844058545e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 1.9983480780040455e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 2.66553168186889e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot 1.6717459028713338e-07
# TT-PIVMGS:    ortho max err 5.793976409762536e-15 , max. rank: 28
13 0.0009366149185404296 0.0009366149229357172 28 28 22
# TT-PIVMGS:    ortho 0 pivot 13 dot 0.8224425150871297
# TT-PIVMGS:    ortho 0 pivot 12 dot 0.7075895642038265
# TT-PIVMGS:    ortho 0 pivot 11 dot -3.816786927365867e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.6942237047896762e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 1.605225150118697e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.0943626737090414e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 8.07014846544371e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 7.688601922612934e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 4.634258089365739e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 4.372792126453723e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -3.476973516549145e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.4125241475683448e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 2.8969161581940753e-07
# TT-PIVMGS:    ortho max err 2.4424275330307485e-08 , max. rank: 30
# TT-PIVMGS:    ortho 1 pivot 0 dot 2.4424275330307485e-08
# TT-PIVMGS:    ortho max err 1.5959455978986625e-15 , max. rank: 30
14 0.0007201342281773742 0.0007201342250003309 30 30 24
# TT-PIVMGS:    ortho 0 pivot 14 dot 0.8214463659350797
# TT-PIVMGS:    ortho 0 pivot 13 dot 0.7078927636122294
# TT-PIVMGS:    ortho 0 pivot 12 dot -3.8884817462409276e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.928267914555579e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 1.746336974788737e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.354088243980811e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.1214489530848859e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.0769683035181249e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot 6.775763178007432e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 6.113841529086297e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 2.5298359772312623e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -2.4466143229723986e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 2.1747269549204917e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 6.626595292604301e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot -2.6092193513421996e-07
# TT-PIVMGS:    ortho max err 6.925016116099414e-15 , max. rank: 32
15 0.0005624998562592099 0.0005624998715682109 32 32 26
# TT-PIVMGS:    ortho 0 pivot 15 dot 0.8209513128898807
# TT-PIVMGS:    ortho 0 pivot 14 dot 0.7068908559239029
# TT-PIVMGS:    ortho 0 pivot 13 dot -3.9321757523295975e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 2.0812881678969244e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.8598011567462144e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.5187218667418213e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.4426845179785208e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.4046464228753726e-05
# TT-PIVMGS:    ortho 0 pivot 5 dot 8.882438342757912e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 8.412943300748453e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 3.5444964771990523e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 3.403086116779419e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -1.8651495618166904e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.2624852289209836e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.0180459231261783e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -2.698080415329974e-07
# TT-PIVMGS:    ortho max err 8.978928711655954e-15 , max. rank: 34
16 0.00044567794645011225 0.0004456779569479083 34 34 28
# TT-PIVMGS:    ortho 0 pivot 16 dot 0.820910075591089
# TT-PIVMGS:    ortho 0 pivot 15 dot 0.7052830451868576
# TT-PIVMGS:    ortho 0 pivot 14 dot -3.970688720710859e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 2.173826026255401e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 1.992451534473319e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.76775509287911e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 1.6124867098201573e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.5850089679911262e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.2146958629208338e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 9.05123361296745e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 5.682812250348487e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 4.34715552252371e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 1.905339752942322e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.3729880273371641e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.200169539434387e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot 1.1357539165318328e-06
# TT-PIVMGS:    ortho max err 1.3519456058559004e-08 , max. rank: 36
# TT-PIVMGS:    ortho 1 pivot 0 dot 1.3519456058559004e-08
# TT-PIVMGS:    ortho max err 4.142519660632615e-15 , max. rank: 36
17 0.00035740731004885396 0.00035740748743689723 36 36 28
# TT-PIVMGS:    ortho 0 pivot 17 dot 0.8205064576677371
# TT-PIVMGS:    ortho 0 pivot 16 dot 0.7061695750345668
# TT-PIVMGS:    ortho 0 pivot 15 dot -4.053243329221745e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 2.2684269307059537e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 2.1860866062480694e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.9821532678101876e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 1.7976903079044114e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 1.577140506002321e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.4689275906466098e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 8.675485517333457e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 8.196890751680126e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 4.349149483240736e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 2.816939057375366e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 2.501637812161832e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 1.2864746162621725e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot 1.0456455856629188e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot -7.265029817130758e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot -6.223797744276532e-08
# TT-PIVMGS:    ortho max err 5.898059818321144e-15 , max. rank: 38
18 0.00028962627034091444 0.0002896260613042776 38 38 30
# TT-PIVMGS:    ortho 0 pivot 18 dot 0.820008677934215
# TT-PIVMGS:    ortho 0 pivot 17 dot 0.7061657409910921
# TT-PIVMGS:    ortho 0 pivot 16 dot -4.10876792563495e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 2.376738715787266e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 2.3599933772155968e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 2.136081526594568e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.9421658180899908e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.5725231218301737e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 1.557980341503583e-05
# TT-PIVMGS:    ortho 0 pivot 6 dot 9.54896955485205e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot 7.573860483162456e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 4.476981101062699e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 3.25129026795953e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 2.2861602541463227e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 1.630590641649816e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot 7.562360061373532e-07
# TT-PIVMGS:    ortho 0 pivot 14 dot -7.167294243126156e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 4.3887560543598783e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -2.7563562087808136e-07
# TT-PIVMGS:    ortho max err 9.395262345890387e-15 , max. rank: 40
19 0.0002369612195581091 0.00023696146804264592 38 40 32
# TT-PIVMGS:    ortho 0 pivot 19 dot 0.8197763591718752
# TT-PIVMGS:    ortho 0 pivot 18 dot 0.707343846460972
# TT-PIVMGS:    ortho 0 pivot 17 dot -4.155382762997817e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 2.5577494898173375e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 2.399160781639889e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 2.2444089851705873e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 1.9997440693172823e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 1.6117701893471684e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.5664482422576148e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 9.2200463548478e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot 6.648100759247891e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot 4.839988962397623e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot 1.646529102897025e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot 1.6325780131437508e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.308022373355984e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 1.1257806065774652e-06
# TT-PIVMGS:    ortho 0 pivot 0 dot -9.248786988258527e-07
# TT-PIVMGS:    ortho 0 pivot 15 dot -4.951314361623972e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot 4.3764277014575297e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 2.4261447659473107e-07
# TT-PIVMGS:    ortho max err 6.040307143351242e-15 , max. rank: 40
20 0.00019552566535361047 0.00019552533831783427 40 40 34
# TT-PIVMGS:    ortho 0 pivot 20 dot 0.8195620364390745
# TT-PIVMGS:    ortho 0 pivot 19 dot 0.7074877198264882
# TT-PIVMGS:    ortho 0 pivot 18 dot -4.179897673613035e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 2.775320394709374e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 2.3830031215107614e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 2.2410944158030022e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 2.038776778902178e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 1.606766190718166e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 1.4656721398928485e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot 8.345851440228966e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 6.349791413712454e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot 3.4173467285112703e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot 1.2235816809584577e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -7.671509904935876e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot 6.275458815847325e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot 5.495161644120182e-07
# TT-PIVMGS:    ortho 0 pivot 9 dot 5.455811495176308e-07
# TT-PIVMGS:    ortho 0 pivot 7 dot -4.086496055381167e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot 2.2393155736828707e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.5861001284502713e-07
# TT-PIVMGS:    ortho max err 2.051556246673164e-08 , max. rank: 44
# TT-PIVMGS:    ortho 1 pivot 16 dot -2.051556246673164e-08
# TT-PIVMGS:    ortho max err 5.23192600354605e-15 , max. rank: 44
21 0.0001625593831803617 0.00016255932692212964 42 44 34
# TT-PIVMGS:    ortho 0 pivot 21 dot 0.8193600546628607
# TT-PIVMGS:    ortho 0 pivot 20 dot 0.7070483746352971
# TT-PIVMGS:    ortho 0 pivot 19 dot -4.191375867373514e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 3.0193648893749037e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 2.372782184975608e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 2.2099219753541136e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 2.0850674537484237e-05
# TT-PIVMGS:    ortho 0 pivot 11 dot 1.4958227970051502e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 1.3281032794941645e-05
# TT-PIVMGS:    ortho 0 pivot 9 dot 7.2406127743674265e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot 5.285672069958551e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot 1.722399346687671e-06
# TT-PIVMGS:    ortho 0 pivot 2 dot -1.3538348315688363e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -1.3421274287052712e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -1.2386378912742843e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -1.0242213068153982e-06
# TT-PIVMGS:    ortho 0 pivot 17 dot 9.380783976423515e-07
# TT-PIVMGS:    ortho 0 pivot 5 dot -8.068914774516517e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 7.102141951748466e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot 5.367956159571595e-07
# TT-PIVMGS:    ortho 0 pivot 10 dot 3.7162532006210225e-07
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.5181653428950233e-07
# TT-PIVMGS:    ortho max err 3.4573038876217765e-15 , max. rank: 44
22 0.0001360817920742511 0.0001360818526065453 44 44 36
# TT-PIVMGS:    ortho 0 pivot 22 dot 0.8189465442278014
# TT-PIVMGS:    ortho 0 pivot 21 dot 0.7062958086574423
# TT-PIVMGS:    ortho 0 pivot 20 dot -4.204592682565105e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 3.239551296432136e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 2.382766394640884e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 2.203058513887239e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 2.169840958725442e-05
# TT-PIVMGS:    ortho 0 pivot 12 dot 1.374500579958294e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 1.2386356860577194e-05
# TT-PIVMGS:    ortho 0 pivot 10 dot 5.1710976994611465e-06
# TT-PIVMGS:    ortho 0 pivot 13 dot 4.192117548035626e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -2.820001582666022e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -2.527069217684967e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -2.3844402064657037e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -2.2853368460045223e-06
# TT-PIVMGS:    ortho 0 pivot 18 dot 1.8319233161265616e-06
# TT-PIVMGS:    ortho 0 pivot 7 dot -1.5208406613691564e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -1.0920628872755286e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot -4.861559676615917e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -1.9019157433556103e-07
# TT-PIVMGS:    ortho 0 pivot 1 dot 8.286549483516015e-08
# TT-PIVMGS:    ortho 0 pivot 8 dot 6.84687037413867e-08
# TT-PIVMGS:    ortho 0 pivot 2 dot -3.9471968232688594e-08
# TT-PIVMGS:    ortho max err 3.837208328860697e-15 , max. rank: 46
23 0.00011469169595405895 0.00011469178737087365 44 46 38
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.818649481356702
# TT-PIVMGS:    ortho 0 pivot 22 dot 0.7064583829456912
# TT-PIVMGS:    ortho 0 pivot 21 dot -4.2015911358460334e-05
# TT-PIVMGS:    ortho 0 pivot 20 dot 3.408356877284725e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 2.3655630694795898e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 2.3176790587768614e-05
# TT-PIVMGS:    ortho 0 pivot 15 dot 2.210649156591778e-05
# TT-PIVMGS:    ortho 0 pivot 13 dot 1.2560719960009147e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 1.2418830632191652e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot -4.545095875556522e-06
# TT-PIVMGS:    ortho 0 pivot 5 dot -4.144858058316003e-06
# TT-PIVMGS:    ortho 0 pivot 14 dot 3.820096980956117e-06
# TT-PIVMGS:    ortho 0 pivot 4 dot -3.2954534178999614e-06
# TT-PIVMGS:    ortho 0 pivot 11 dot 3.222241289918158e-06
# TT-PIVMGS:    ortho 0 pivot 6 dot -2.9704960469254665e-06
# TT-PIVMGS:    ortho 0 pivot 9 dot -2.492435928713038e-06
# TT-PIVMGS:    ortho 0 pivot 19 dot 2.46661310213548e-06
# TT-PIVMGS:    ortho 0 pivot 10 dot -1.8451460438847697e-06
# TT-PIVMGS:    ortho 0 pivot 3 dot -1.7857326436430433e-06
# TT-PIVMGS:    ortho 0 pivot 12 dot -1.2232723103754867e-06
# TT-PIVMGS:    ortho 0 pivot 8 dot -1.181890773819562e-06
# TT-PIVMGS:    ortho 0 pivot 1 dot -8.703579408787972e-07
# TT-PIVMGS:    ortho 0 pivot 0 dot -4.978754055385778e-07
# TT-PIVMGS:    ortho 0 pivot 2 dot -4.703314846446656e-07
# TT-PIVMGS:    ortho max err 3.816391647148976e-15 , max. rank: 46
24 9.73116398503563e-05 9.731158842484309e-05 46 46 38
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.8185221832048547
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.7069797420684307
# TT-PIVMGS:    ortho 0 pivot 22 dot -4.194110090786733e-05
# TT-PIVMGS:    ortho 0 pivot 21 dot 3.530194382209487e-05
# TT-PIVMGS:    ortho 0 pivot 18 dot 2.3849507723620357e-05
# TT-PIVMGS:    ortho 0 pivot 19 dot 2.2776986817477085e-05
# TT-PIVMGS:    ortho 0 pivot 16 dot 2.2513478105831448e-05
# TT-PIVMGS:    ortho 0 pivot 17 dot 1.2699521145305426e-05
# TT-PIVMGS:    ortho 0 pivot 14 dot 1.2218621461636096e-05
# TT-PIVMGS:    ortho 0 pivot 8 dot -7.199426789711045e-06
