PITTS: OpenMP #threads: 1
PITTS: MPI #procs: 1
# Arguments: Namespace(C=0.1, I=0.0, L=1.0, Rc=0.0, Rr=2, SSOR_jacobiIter=3, SSOR_omega=1.3, adaptive=False, d=6, eps=0.0001, maxIter=40, n=20, preconditioner='TT-rank1', random_rank=2, rhs_type='rhs_random', variant='no_precond')

###### no preconditioning (PIVMGS) ######
# "iteration"    "rel LSTQ norm"    "rel residual norm"    "new direction rank"     "new Krylov vector rank"    "solution rank"
# TT-PIVMGS:    ortho max err 4.883591189586492e-05 , max. rank: 16
7 0.008967395217586743 0.008967906685556607 16 16 12
# TT-PIVMGS:    ortho 0 pivot 7 dot 0.8267438219003905
# TT-PIVMGS:    ortho 0 pivot 6 dot 0.6992956873896095
# TT-PIVMGS:    ortho max err 6.606019791036144e-05 , max. rank: 18
8 0.006348354499274037 0.006347184506727186 18 18 13
# TT-PIVMGS:    ortho 0 pivot 8 dot 0.824720948831936
# TT-PIVMGS:    ortho 0 pivot 7 dot 0.708018884606801
# TT-PIVMGS:    ortho max err 8.4925409227464e-05 , max. rank: 20
9 0.004625539210897601 0.0046330678496768335 20 20 14
# TT-PIVMGS:    ortho 0 pivot 9 dot 0.8252610846141346
# TT-PIVMGS:    ortho 0 pivot 8 dot 0.7044249629755736
# TT-PIVMGS:    ortho max err 0.0001054158810423686 , max. rank: 22
# TT-PIVMGS:    ortho 1 pivot 7 dot -0.0001054158810423686
# TT-PIVMGS:    ortho max err 5.728423298222152e-05 , max. rank: 22
10 0.0034392732727984727 0.0034276603926195357 22 22 16
# TT-PIVMGS:    ortho 0 pivot 10 dot 0.8246400815357465
# TT-PIVMGS:    ortho 0 pivot 9 dot 0.7054321753759865
# TT-PIVMGS:    ortho max err 4.3514363983091636e-05 , max. rank: 24
11 0.002596622584114588 0.0025948837780532473 24 24 17
# TT-PIVMGS:    ortho 0 pivot 11 dot 0.8243251215556321
# TT-PIVMGS:    ortho 0 pivot 10 dot 0.7062791963020066
# TT-PIVMGS:    ortho max err 6.883011362787336e-05 , max. rank: 26
12 0.001983292539802163 0.0019813461747465655 26 26 18
# TT-PIVMGS:    ortho 0 pivot 12 dot 0.8242415682243835
# TT-PIVMGS:    ortho 0 pivot 11 dot 0.7069765887381121
# TT-PIVMGS:    ortho max err 9.534184352854528e-05 , max. rank: 28
13 0.0015277392827893542 0.0015319218379507686 27 28 19
# TT-PIVMGS:    ortho 0 pivot 13 dot 0.8243474309922183
# TT-PIVMGS:    ortho 0 pivot 12 dot 0.7066828836812045
# TT-PIVMGS:    ortho 0 pivot 4 dot 3.618130465544468e-05
# TT-PIVMGS:    ortho max err 0.0001030255851127565 , max. rank: 28
# TT-PIVMGS:    ortho 1 pivot 11 dot -0.0001030255851127565
# TT-PIVMGS:    ortho max err 9.781383360365787e-05 , max. rank: 28
14 0.001183779234917862 0.001173171020667771 28 28 18
# TT-PIVMGS:    ortho 0 pivot 14 dot 0.8242929831192065
# TT-PIVMGS:    ortho 0 pivot 13 dot 0.705711519806205
# TT-PIVMGS:    ortho 0 pivot 6 dot 7.0202430151824e-05
# TT-PIVMGS:    ortho 0 pivot 7 dot 9.248822882303425e-05
# TT-PIVMGS:    ortho max err 0.0001126844010719795 , max. rank: 30
# TT-PIVMGS:    ortho 1 pivot 9 dot 0.0001126844010719795
# TT-PIVMGS:    ortho max err 8.72113981201586e-05 , max. rank: 30
15 0.0009213036700148261 0.000917133600571315 30 30 18
# TT-PIVMGS:    ortho 0 pivot 15 dot 0.8239155609416556
# TT-PIVMGS:    ortho 0 pivot 14 dot 0.7062526352442686
# TT-PIVMGS:    ortho max err 0.00013974827380395377 , max. rank: 32
# TT-PIVMGS:    ortho 1 pivot 9 dot 0.00013974827380395377
# TT-PIVMGS:    ortho max err 9.924445747691926e-05 , max. rank: 32
16 0.0007198648195838707 0.0007079256127604325 30 32 17
# TT-PIVMGS:    ortho 0 pivot 16 dot 0.8232726182875588
# TT-PIVMGS:    ortho 0 pivot 15 dot 0.706715351689019
# TT-PIVMGS:    ortho max err 0.00012843280177596544 , max. rank: 34
# TT-PIVMGS:    ortho 1 pivot 7 dot -0.00012843280177596544
# TT-PIVMGS:    ortho 1 pivot 13 dot 0.0001119655363677266
# TT-PIVMGS:    ortho max err 8.4442366869171e-05 , max. rank: 34
17 0.0005650779881952718 0.0005600815804243634 32 34 17
# TT-PIVMGS:    ortho 0 pivot 17 dot 0.8227635436901477
# TT-PIVMGS:    ortho 0 pivot 16 dot 0.7056783342659813
# TT-PIVMGS:    ortho max err 0.00011222164217919439 , max. rank: 34
# TT-PIVMGS:    ortho 1 pivot 15 dot -0.00011222164217919439
# TT-PIVMGS:    ortho max err 8.982819075503104e-05 , max. rank: 34
18 0.00044605421865756795 0.0004451535640409702 34 34 16
# TT-PIVMGS:    ortho 0 pivot 18 dot 0.8221011824466005
# TT-PIVMGS:    ortho 0 pivot 17 dot 0.7067307585221421
# TT-PIVMGS:    ortho 0 pivot 4 dot -5.498847666493339e-05
# TT-PIVMGS:    ortho 0 pivot 3 dot -6.822806358519444e-05
# TT-PIVMGS:    ortho max err 0.00011914605409509352 , max. rank: 36
# TT-PIVMGS:    ortho 1 pivot 14 dot 0.00011914605409509352
# TT-PIVMGS:    ortho max err 8.809269205462878e-05 , max. rank: 36
19 0.000354360069555862 0.0003669056548885797 36 36 17
# TT-PIVMGS:    ortho 0 pivot 19 dot 0.8214511135023287
# TT-PIVMGS:    ortho 0 pivot 18 dot 0.7064935566689032
# TT-PIVMGS:    ortho max err 5.795585352106106e-05 , max. rank: 38
20 0.0002835855566297957 0.0002828711584888818 38 38 14
# TT-PIVMGS:    ortho 0 pivot 20 dot 0.8210198892014137
# TT-PIVMGS:    ortho 0 pivot 19 dot 0.7069799303499582
# TT-PIVMGS:    ortho max err 8.685619101764241e-05 , max. rank: 39
21 0.00022867292645121243 0.0002676100548093303 38 39 16
# TT-PIVMGS:    ortho 0 pivot 21 dot 0.8207303303875693
# TT-PIVMGS:    ortho 0 pivot 20 dot 0.7070134094433581
# TT-PIVMGS:    ortho max err 0.00011038217293009474 , max. rank: 40
# TT-PIVMGS:    ortho 1 pivot 16 dot 0.00011038217293009474
# TT-PIVMGS:    ortho 1 pivot 19 dot -0.0001100742290696538
# TT-PIVMGS:    ortho 1 pivot 6 dot 0.00010740496935710648
# TT-PIVMGS:    ortho 1 pivot 4 dot 0.00010593377151695829
# TT-PIVMGS:    ortho max err 8.947881055639158e-05 , max. rank: 40
22 0.00018575954096482336 0.0001969042729161835 39 40 15
# TT-PIVMGS:    ortho 0 pivot 22 dot 0.8207850966530494
# TT-PIVMGS:    ortho 0 pivot 21 dot 0.7069367935690293
# TT-PIVMGS:    ortho max err 0.000112422225418074 , max. rank: 42
# TT-PIVMGS:    ortho 1 pivot 13 dot 0.000112422225418074
# TT-PIVMGS:    ortho 1 pivot 19 dot 0.00010045489659967627
# TT-PIVMGS:    ortho max err 9.191224570112566e-05 , max. rank: 42
23 0.00015185683489152892 0.00016772070526480904 40 42 14
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.8208596410971207
# TT-PIVMGS:    ortho 0 pivot 22 dot 0.7069628484603927
# TT-PIVMGS:    ortho 0 pivot 17 dot 0.00019833684142333413
# TT-PIVMGS:    ortho max err 0.00014492278558135563 , max. rank: 43
# TT-PIVMGS:    ortho 1 pivot 6 dot -0.00014492278558135563
# TT-PIVMGS:    ortho 1 pivot 2 dot -0.00010187542099970262
# TT-PIVMGS:    ortho max err 9.957128738939192e-05 , max. rank: 43
24 0.00012476314387942613 0.00014758040043637773 42 43 15
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.8206635817110852
# TT-PIVMGS:    ortho 0 pivot 23 dot 0.7065897792100706
# TT-PIVMGS:    ortho max err 0.00014947969842390302 , max. rank: 45
# TT-PIVMGS:    ortho 1 pivot 13 dot -0.00014947969842390302
# TT-PIVMGS:    ortho max err 8.750516073982931e-05 , max. rank: 45
25 0.00010295048786320709 0.00013318821659588946 44 45 14
# TT-PIVMGS:    ortho 0 pivot 25 dot 0.8203134850651164
# TT-PIVMGS:    ortho 0 pivot 24 dot 0.7064857508917299
# TT-PIVMGS:    ortho 0 pivot 20 dot 5.457802759010512e-05
# TT-PIVMGS:    ortho max err 0.00010677017207858658 , max. rank: 46
# TT-PIVMGS:    ortho 1 pivot 16 dot -0.00010677017207858658
# TT-PIVMGS:    ortho 1 pivot 23 dot -0.00010279695024358049
# TT-PIVMGS:    ortho max err 8.751180406793915e-05 , max. rank: 46
26 8.532217963282568e-05 0.0001260663229323785 46 46 14
# Checked resulting residual norm: 0.000126244

INFO: You are running LIKWID in a cpuset with 1 CPUs. Taking given IDs as logical ID in cpuset
[1;34m[likwid-pin] Main PID -> hwthread 61 - OK[0m
